timestamp,#Launch_Tag,Launch_JD,Launch_Date,LV_Type,Variant,Flight_ID,Flight,Mission,FlightCode,Platform,Launch_Site,Launch_Pad,Ascent_Site,Ascent_Pad,Apogee,Apoflag,Range,RangeFlag,Dest,OrbPay,Agency,LaunchCode,FailCode,Group,Category,LTCite,Cite,Notes,lat,lon,emit
2023-04-14 12:14:29,2023-053 ,2460049.01,2023 Apr 14 1214:29,Ariane 5ECA+,-,VA260 (5120),JUICE,JUICE,-,-,CSG,ELA3,-,-,      -, ,    -, ,-,5.963,AE,DS,-,CO/G,Sat EEO E,Wire,-,-,5.2333,-52.7517,0.0
2023-04-15 06:47:39,2023-054 ,2460049.78,2023 Apr 15 0647:39,Falcon 9,FT5,219/B1063.10 F218,Transporter-7,Transporter-7,-,-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,2.735,SPX,OS,-,C,Sat SSO D,Wire,-,-,34.63,-120.61,0.0
2023-04-16 01:36:30,2023-055 ,2460050.57,2023 Apr 16 0136:30,Chang Zheng 4B,-,Y51,FY3-07,FY3-07,-,-,JQ,LC43/94,-,-,      -, ,    -, ,-,2.45,SAST,OS,-,G,Sat LEO L,nasaspaceflight.com,-,-,41.31,100.31,0.0
2023-04-17 05:03:00,2023-A12  ,2460051.71,2023 Apr 17 0503,Black Brant IX,-,NASA 36.383UG,CIBER-2 F2,-,-,-,WS,-,-,-,      1,?,    -, ,-,0.0,GSFC,SF,U,RIT/Zemcov,IR Astron,www.nasa.gov,-,-,32.4,-106.53,0.0
2023-04-17 13:36:00,2023-A15  ,2460052.07,2023 Apr 17 1336,Spaceship Two,-,VSS Unity,WK2-xxx/VG-023 CC,Unity 23?,N202VG-023,WK2,SPAM,RW16/34,-,-,     14, ,    -, ,SPAM,0.0,VGX,SS,-,VGX/,CC,flightradar24.com,-,-,32.99,-106.97,0.0
2023-04-18 09:05:00,2023-M05  ,2460052.88,2023 Apr 18 0905,N2ORTH,-,-,N2ORTH Flight 1,DLR STERN,-,-,ESR,MAN,-,-,     64, ,    -, ,-,0.0,DLR/HYEND,SS,-,HYEND/,Test,hyend.de,-,-,67.894,21.107,0.0
2023-04-19 00:00:00,2023-S20  ,2460053.5,2023 Apr 19,MSBS M51,-,11,-,-,-,S619,BRETA,LP1,-,-,   1000,?, 3500,?,45.7W 37.6N,0.0,DMA,MS,-,-,Test,air-cosmos.com,-,-,47.63,-4.05,0.0
2023-04-19 12:11:00,2023-S19  ,2460054.01,2023 Apr 19 1211,Minuteman 3,-,-,Mk 12/21 RV?,GT246,GLORY TRIP 246,-,V,LF09,-,-,   1300,?,    -, ,KMR,0.0,AFGSC,MS,-,-,Op Test,vandenberg.af.mil,-,-,34.75,-120.62,0.0
2023-04-19 14:31:10,2023-056 ,2460054.1,2023 Apr 19 1431:10,Falcon 9,FT5,220/B1073.8  F219,Starlink-81,Starlink Group 6-2,V2M  6-2  (21 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,15.75,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2023-04-20 13:33:09,2023-F05  ,2460055.06,2023 Apr 20 1333:09,Starship V1.0,-,B07/S24,Starship Flight 1,Ship 24,-,-,STB,OLP1,-,-,     39, ,    -, ,-,120.0,SPX,OF,S1S,C,Sat LEO S,nasaspaceflight.com,-,"St 1 sep failed, engines out",25.9964,-97.1536,0.0
2023-04-22 08:50:00,2023-057 ,2460056.87,2023 Apr 22 0850,PSLV,CA,PSLV-C55,TeLEOS-2,TeLEOS-2,-,-,SHAR,FLP,-,-,      -, ,    -, ,-,0.807,ISRO/NSIL,OS,-,CO/OG,Sat LEO O,Wire,-,-,13.621,80.303,0.0
2023-04-22 15:12:00,2023-S22  ,2460057.13,2023 Apr 22 1512,Evo Space,-,-,Evolution Space ES4,Gold Chain Cowboy,-,-,FAR,-,-,-,    124, ,    -, ,-,0.0,EVOL,SS,-,EVOL/,Test,Wire,-,-,35.3477,-117.809,0.0
2023-04-24 05:20:00,2023-S21  ,2460058.72,2023 Apr 24 0520:00,VSB-30,-,-,DLR TEXUS 58,-,-,-,ESR,S,-,-,    250, ,    -, ,Norway,0.0,SSC/DLR,SS,-,ESA/DLR/,Micrograv,airbus.com,-,-,67.894,21.107,0.0
2023-04-24 12:10:00,2023-A11  ,2460059.01,2023 Apr 24 1210:00,N2ORTH,-,-,N2ORTH Flight 2,DLR STERN,-,-,ESR,MAN,-,-,      1,?,    -, ,-,0.0,DLR/HYEND,SF,U,HYEND/,Test,hyend.de,-,-,67.894,21.107,0.0
2023-04-25 23:15:00,2023-S23  ,2460060.47,2023 Apr 25 2315:00,Terrier Imp Malemute,-,NASA 46.032WT,SubTEC 9,-,-,-,WI,-,-,-,    137,?,    -, ,-,0.0,GSFC,SS,-,WFF/Hesh,Tech,www.nasa.gov,-,-,37.83,-75.48,0.0
2023-04-26 13:47:00,2023-A13  ,2460061.07,2023 Apr 26 1347,Spaceship Two,-,VSS Unity,WK2-xxx/VG-024,Unity 24,N202VG-024,WK2,SPAM,RW16/34,SPAM,EBR P3,     14, ,    -, ,SPAM,0.0,VGX,SS,-,"VGX/Pecile,Sturckow",-            9:,twitter.com,-,-,32.99,-106.97,0.0
2023-04-27 13:40:50,2023-058 ,2460062.07,2023 Apr 27 1340:50,Falcon 9,FT5,214/B1061.13 F220,Starlink-82,Starlink Group 3-5,V1.5 3-5  (46 Ku),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,13.82,SPX,OS,-,C,Sat SSO D 4,Wire,-,-,34.63,-120.61,0.0
2023-04-28 22:12:00,2023-059 ,2460063.42,2023 Apr 28 2212,Falcon 9,FT5,221/B1078.2  F221,O3b mPOWER 3/4,O3b mPOWER 3/4,-,-,CC,LC40,-,-,      -, ,    -, ,-,3.4,SPX,OS,-,C,Sat MEO O,Wire,-,-,28.46,-80.54,0.0
2023-05-01 00:26:00,2023-060 ,2460065.52,2023 May  1 0026,Falcon Heavy,-,006/B1068.1,Viasat-3.1,Viasat-3.1/Arcturus,"B1052.8,B1053.3",-,KSC,LC39A,-,-,      -, ,    -, ,-,6.84,SPX,OS,-,C,Sat GEO O,Wire,-,-,28.6083,-80.6041,0.0
2023-05-01 16:45:00,2023-A14  ,2460066.2,2023 May  1 1645,SpaceLoft XL,-,SpaceLoft SL-17,-,Celestis Aurora,-,-,SPAM,VLA LC1,-,-,      0, ,    -, ,-,0.0,UPAE,SF,U,UPAE/,Tech/Burial,Wire,-,-,32.99,-106.97,0.0
2023-05-03 18:30:00,2023-S24  ,2460068.27,2023 May  3 1830:00,Black Brant IX,-,NASA 36.389US,SDO EVE Cal 9,-,-,-,WS,-,-,-,    290,?,    -, ,-,0.0,GSFC,SS,-,UCO/Woods,Solar EUV,wff.nasa.gov,-,-,32.4,-106.53,0.0
2023-05-04 07:31:00,2023-061 ,2460068.81,2023 May  4 0731:00,Falcon 9,FT5,222/B1069.7  F222,Starlink-83,Starlink Group 5-6,V1.5 5-6  (56 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,17.1,SPX,OS,-,C,Sat LEO D 4,Wire,-,-,28.46,-80.54,0.0
2023-05-08 01:00:00,2023-062 ,2460072.54,2023 May  8 0100,Electron,-,36,Rocket Like A Hurricane,Tropics SV05/SV06,-,-,MAHIA,LC1B,-,-,      -, ,    -, ,-,0.008,RLABN,OS,-,C/G,Sat LEO OO,Wire,-,-,-39.2609,177.8655,0.0
2023-05-10 13:22:51,2023-063 ,2460075.06,2023 May 10 1322:51,Chang Zheng 7,-,Y7,Tianzhou-6,Tianzhou-6,-,-,WEN,LC201,-,-,      -, ,    -, ,-,19.717,CALT,OS,-,G,Sat LSS O,nasaspaceflight.com,xinhuanet.com,-,19.6142,110.9511,0.0
2023-05-10 20:09:00,2023-064 ,2460075.34,2023 May 10 2009:00,Falcon 9,FT5,223/B1075.3  F223,Starlink-84,Starlink Group 2-9,V1.5 2-9  (51 Ku),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,15.575,SPX,OS,-,C,Sat LEO D 4,Wire,-,-,34.63,-120.61,0.0
2023-05-14 05:03:30,2023-065 ,2460078.71,2023 May 14 0503:30,Falcon 9,FT5,225/B1067.11 F224,Starlink-85,Starlink Group 5-9,V1.5 5-9  (56 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,17.1,SPX,OS,-,C,Sat LEO D 4,Wire,-,-,28.46,-80.54,0.0
2023-05-17 02:49:00,2023-066 ,2460081.62,2023 May 17 0249,Chang Zheng 3B,G2,Y87,Beidou DW56,Beidou-3 G4,-,-,XSC,LC2,-,-,      -, ,    -, ,-,3.06,CALT,OS,-,G,Sat GTO O,nasaspaceflight.com,xinhuanet.com,-,28.2472,102.0291,0.0
2023-05-19 06:19:30,2023-067 ,2460083.76,2023 May 19 0619:30,Falcon 9,FT5,227/B1076.5  F225,Starlink-86,Starlink Group 6-3,V2M  6-3  (22 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2023-05-20 13:16:33,2023-068 ,2460085.05,2023 May 20 1316:33,Falcon 9,FT5,226/B1063.11 F226,Iridium-OneWeb,OneWeb L19/Iridium,-,-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,6.668,SPX,OS,-,C,Sat LEO D,Wire,-,-,34.63,-120.61,0.0
2023-05-21 08:00:00,2023-069 ,2460085.83,2023 May 21 0800,Chang Zheng 2C,-,Y60,Aomen Kexue,Aomen Kexue,-,-,JQ,LC43/94,-,-,      -, ,    -, ,-,0.753,CALT,OS,-,G,Sat LEO L,nasaspaceflight.com,-,-,41.31,100.31,0.0
2023-05-21 21:37:09,2023-070 ,2460086.4,2023 May 21 2137:09,Falcon 9,FT5,224/B1080.1  F227,Axiom Ax-2,Dragon C212.2,-,-,KSC,LC39A,-,-,      -, ,    -, ,-,13.0,SPX,OS,-,C,Sat ISS D,Wire,-,-,28.6083,-80.6041,0.0
2023-05-22 05:00:32,2023-S28  ,2460086.71,2023 May 22 0500:32,IM/IM,-,MAPHEUS 13,DLR MAPHEUS 13,-,-,-,ESR,S,-,-,    225, ,    -, ,-,0.0,DLR,SS,-,DLR/,Micrograv,sscspace.com,-,-,67.894,21.107,0.0
2023-05-24 12:56:07,2023-071 ,2460089.04,2023 May 24 1256:07,Soyuz-2-1A,-,M 15000-064,Progress MS-23,Progress 7K-TGM No. 453,ISS 84P,-,GIK-5,LC31,-,-,      -, ,    -, ,-,7.5,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,46.0,63.0,0.0
2023-05-25 00:00:00,2023-S27  ,2460089.5,2023 May 25?,Kheibar Shekan,?,-,Khorramshar-4,Kheibar,-,-,SEM?,-,-,-,    300,?, 2000, ,-,0.0,IR,MS,-,-,Test,Wire,-,-,,,-1.0
2023-05-25 09:24:00,2023-072 ,2460089.89,2023 May 25 0924,Nuri,-,3,NEXTSAT-2,-,-,-,NARO,LC2,-,-,      0, ,    -, ,-,0.236,KARI,OS,-,G,Sat SSO O,Wire,-,-,34.4318,127.5363,0.0
2023-05-25 16:23:04,2023-S26  ,2460090.18,2023 May 25 1623:04,Spaceship Two,-,VSS Unity,WK2-312/VG-025,Unity 25,N202VG-025,WK2,SPAM,RW16/34,SPAM,EBR P3,     87, ,    -, ,SPAM,0.0,VGX,SS,-,VGX/,-,twitter.com,-,-,32.99,-106.97,0.0
2023-05-26 03:46:00,2023-073 ,2460090.66,2023 May 26 0346,Electron,-,37,Coming To A Storm Near Y,Tropics SV03/SV07,-,-,MAHIA,LC1B,-,-,      -, ,    -, ,-,0.008,RLABN,OS,-,C/G,Sat LEO OO,Wire,-,-,-39.2609,177.8655,0.0
2023-05-26 21:14:51,2023-074 ,2460091.39,2023 May 26 2114:51,Soyuz-2-1A,Fregat,V 15000-004/ 142-01,Kondor-FKA No. 1,Kondor-FKA No. 1,-,-,VOST,PU1S,-,-,      -, ,    -, ,-,1.05,FKA,OS,-,G,Sat SSO SD,nasaspaceflight.com,-,-,51.7,128.0,0.0
2023-05-27 04:30:00,2023-075 ,2460091.69,2023 May 27 0430,Falcon 9,FT5,228/B1062.14 F228,Badr 8,Arabsat 7B,-,-,CC,LC40,-,-,      -, ,    -, ,-,4.5,SPX,OS,-,C,Sat STO O,Wire,-,-,28.46,-80.54,0.0
2023-05-29 05:12:00,2023-076 ,2460093.72,2023 May 29 0512,GSLV Mk II,c,GSLV-F12,NVS-01,IRNSS-1J,-,-,SHAR,SLP,-,-,      -, ,    -, ,-,2.232,ISRO/NSIL,OS,-,CO/G,Sat GTO O,Wire,-,-,13.621,80.303,0.0
2023-05-30 01:31:13,2023-077 ,2460094.56,2023 May 30 0131:13,Chang Zheng 2F,G,Y16,Shenzhou 16,Shenzhou 16,-,-,JQ,LC43/91,-,-,      -, ,    -, ,-,9.946,CALT,OS,-,G,Sat LSS O,nasaspaceflight.com,-,-,41.31,100.31,0.0
2023-05-30 21:27:00,2023-F06  ,2460095.39,2023 May 30 2127,Cheonlima-1,-,6,Manligyeong-1 F1,-,-,-,SOHAE,LC2,-,-,    150,?,    -, ,-,0.2,KCST,OF,S2I,G,Sat SSO O,nknews.org,-,S2 startup problem,39.66,124.706,0.0
2023-05-31 06:02:30,2023-078 ,2460095.75,2023 May 31 0602:30,Falcon 9,FT5,229/B1061.14 F229,Starlink-87,Starlink Group 2-10,V1.5 2-10 (52 Ku),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,15.88,SPX,OS,-,C,Sat LEO D,Wire,-,-,34.63,-120.61,0.0
2023-06-04 12:20:00,2023-079 ,2460100.01,2023 Jun  4 1220:00,Falcon 9,FT5,232/B1078.3  F230,Starlink-88,Starlink Group 6-4,V2M  6-4  (22 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2023-06-05 15:47:00,2023-080 ,2460101.16,2023 Jun  5 1547:00,Falcon 9,FT5,231/B1077.5  F231,Dragon CRS-28,Dragon C208.4,-,-,KSC,LC39A,-,-,      -, ,    -, ,-,18.94,SPX,OS,-,CX,Sat ISS D,Wire,-,-,28.6083,-80.6041,0.0
2023-06-07 04:10:02,2023-081 ,2460102.67,2023 Jun  7 0410:02,Lijian-1,-,Y2,SY24A/B,-,-,-,JQ,LC130,-,-,      -, ,    -, ,-,1.426,ZKYT,OS,-,C,Sat SSO L,nasaspaceflight.com,-,-,41.31,100.31,0.0
2023-06-09 02:35:30,2023-082 ,2460104.61,2023 Jun  9 0235:30,Kuaizhou-1A,-,Y20,Longjiang-3,-,-,-,JQ,LC43/95A,-,-,      -, ,    -, ,-,0.12,EXPACE,OS,-,C,Sat LEO P,nasaspaceflight.com,-,-,41.31,100.31,0.0
2023-06-12 07:10:50,2023-083 ,2460107.8,2023 Jun 12 0710:50,Falcon 9,FT5,230/B1073.9  F232,Starlink-89,Starlink Group 5-11,V1.5 5-11 (52 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,15.88,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2023-06-12 21:35:00,2023-084 ,2460108.4,2023 Jun 12 2135:00,Falcon 9,FT5,233/B1071.9  F233,Transporter-8,Transporter-8,-,-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,4.011,SPX,OS,-,C,Sat SSO D,Wire,-,-,34.63,-120.61,0.0
2023-06-15 00:00:00,2023-S39  ,2460110.5,2023 Jun 15?,Trident D-5,-,FCET,-    (189s),-,-,SSBN-736,ETR,LP6,-,-,   1800,?,10600,?,AORS5,0.0,USNSSP,MS,-,-,OT,Wire,-,-,28.5,-79.0,0.0
2023-06-15 00:00:00,2023-S40  ,2460110.5,2023 Jun 15?,Trident D-5,-,FCET,-    (190s),-,-,SSBN-736,ETR,LP6,-,-,   1800,?,10600,?,AORS5,0.0,USNSSP,MS,-,-,OT,Wire,-,-,28.5,-79.0,0.0
2023-06-15 05:30:00,2023-085 ,2460110.73,2023 Jun 15 0530,Chang Zheng 2D,-,Y88,Jilin-1,Jilin-1,-,-,TYSC,LC9,-,-,      -, ,    -, ,-,1.722,SAST,OS,-,G/C,Sat SSO D,nasaspaceflight.com,xinhuanet.com,-,37.5,112.6,0.0
2023-06-15 10:25:00,2023-M06  ,2460110.93,2023 Jun 15 1025,KN-25,?,-,-,-,-,-,SUNAN,-,-,-,     60,?,  330,?,-,0.0,KPA,MS,-,-,Test,Wire,-,-,39.2674,125.6752,0.0
2023-06-15 10:37:00,2023-M07  ,2460110.94,2023 Jun 15 1037,KN-25,?,-,-,-,-,-,SUNAN,-,-,-,     60,?,  330,?,-,0.0,KPA,MS,-,-,Test,Wire,-,-,39.2674,125.6752,0.0
2023-06-18 01:24:00,2023-S29  ,2460113.56,2023 Jun 18 0124,HASTE,-,38,Scout's Arrow,DYNAMO-A,-,-,MARS,Pad 0C,-,-,    300,?, 1300, ,-,0.0,RLABU,SS,-,-,Hypersonic,youtube.com,-,-,37.83,-75.48,0.0
2023-06-18 22:21:00,2023-086 ,2460114.43,2023 Jun 18 2221,Falcon 9,FT5,235/B1067.12 F234,Satria,Satria,-,-,CC,LC40,-,-,      -, ,    -, ,-,4.6,SPX,OS,-,C,Sat STO O,Wire,-,-,28.46,-80.54,0.0
2023-06-20 03:18:00,2023-087 ,2460115.64,2023 Jun 20 0318,Chang Zheng 6,-,Y12,Shiyan 25,Shiyan 25,-,-,TYSC,LC16,-,-,      -, ,    -, ,-,0.1,SAST,OS,-,G,Sat SSO O,nasaspaceflight.com,xinhuanet.com,-,37.5,112.6,0.0
2023-06-22 07:19:00,2023-088 ,2460117.8,2023 Jun 22 0719:00,Falcon 9,FT5,236/B1075.4  F235,Starlink-90,Starlink Group 5-7,V1.5 5-7  (47 Ku),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,14.355,SPX,OS,-,C,Sat LEO D,Wire,-,-,34.63,-120.61,0.0
2023-06-22 09:18:00,2023-089 ,2460117.89,2023 Jun 22 0918:00,Delta 4H,B,D4-44/D388,USA 345,ORION 11?,NROL-68,-,CC,SLC37B,-,-,      -, ,    -, ,-,5.0,ULAB,OS,-,CG/G,Sat GEO O,Wire,-,-,28.46,-80.54,0.0
2023-06-23 15:35:10,2023-090 ,2460119.15,2023 Jun 23 1535:10,Falcon 9,FT5,234/B1069.8  F236,Starlink-91,Starlink Group 5-12,V1.5 5-12 (56 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,17.1,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2023-06-26 20:00:00,2023-S30  ,2460122.33,2023 Jun 26 2000,Terrier Terrier Oriole,?,-,VMAX,-,-,-,CEL,SUD-1,-,-,    200,?,    -, ,-,0.0,DMA,MS,-,-,Test,air-cosmos.com,-,-,44.45,-1.25,0.0
2023-06-27 11:34:49,2023-091 ,2460122.98,2023 Jun 27 1134:49,Soyuz-2-1B,Fregat,Kh15000-010/ 142-02,Meteor-M No. 2-3,Soyuz Rideshare 11,-,-,VOST,PU1S,-,-,      -, ,    -, ,-,3.407,FKA,OS,-,G,Sat SSO SD,nasaspaceflight.com,-,-,51.7,128.0,0.0
2023-06-29 15:28:37,2023-S31  ,2460125.14,2023 Jun 29 1528:37,Spaceship Two,-,VSS Unity,WK2-317/VG-026,Galactic 01,N202VG-026,WK2,SPAM,RW16/34,SPAM,EBR P3,     87, ,    -, ,SPAM,0.0,VGX,SS,-,VGX/,-,twitter.com,-,-,32.99,-106.97,0.0
2023-07-01 15:12:00,2023-092 ,2460127.13,2023 Jul  1 1512,Falcon 9,FT5,238/B1080.2  F237,Euclid,Euclid,-,-,CC,LC40,-,-,      -, ,    -, ,-,1.921,SPX,DS,-,C/OG,Sat EEO E,Wire,-,-,28.46,-80.54,0.0
2023-07-05 22:00:07,2023-093 ,2460131.42,2023 Jul  5 2200:07,Ariane 5ECA+,-,VA261 (5119),H2SAT/Syracuse 4B,Heinrich Hertz/Syracuse,-,-,CSG,ELA3,-,-,      -, ,    -, ,-,7.42,AE,OS,-,CO/G,Sat GTO SO 1,Wire,-,-,5.2333,-52.7517,0.0
2023-07-07 19:29:50,2023-094 ,2460133.31,2023 Jul  7 1929:50,Falcon 9,FT5,239/B1063.12 F238,Starlink-92,Starlink Group 5-13,V1.5 5-13 (48 Ku),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,14.66,SPX,OS,-,C,Sat LEO D,Wire,-,-,34.63,-120.61,0.0
2023-07-09 11:00:00,2023-095 ,2460134.96,2023 Jul  9 1100,Chang Zheng 2C/YZ-1S,-,Y52/Y3,WHJSW-1,WHJSW 01,-,-,JQ,LC43/94,-,-,      -, ,    -, ,-,0.6,CALT,OS,-,G,Sat LEO SP,nasaspaceflight.com,xinhuanet.com,-,41.31,100.31,0.0
2023-07-10 03:58:50,2023-096 ,2460135.67,2023 Jul 10 0358:50,Falcon 9,FT5,240/B1058.16 F239,Starlink-93,Starlink Group 6-5,V2M  6-5  (22 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2023-07-12 00:59:00,2023-U03  ,2460137.54,2023 Jul 12 0059,Hwasong-18,-,-,-,-,-,-,CHDONG,-,-,-,   6648, , 1001, ,-,0.0,JRG,MS,-,-,Sat LEO S,Wire,-,-,39.1118,125.9976,0.0
2023-07-12 01:00:00,2023-097 ,2460137.54,2023 Jul 12 0100,Zhuque-2,-,Y2,Dummy payload,-,-,-,JQ,LC43/96,-,-,    400, ,    -, ,-,0.05,LANDSP,OS,-,C,Sat SSO O,nasaspaceflight.com,-,-,41.31,100.31,0.0
2023-07-14 09:05:17,2023-098 ,2460139.88,2023 Jul 14 0905:17,LVM3,-,LVM3-M4,Chandrayaan-3,Chandrayaan-3,-,-,SHAR,SLP,-,-,      -, ,    -, ,-,3.895,ISRO,DS,-,G,Sat GTO O,Wire,-,-,13.621,80.303,0.0
2023-07-16 03:50:00,2023-099 ,2460141.66,2023 Jul 16 0350:00,Falcon 9,FT5,237/B1060.16 F240,Starlink-94,Starlink Group 5-15,V1.5 5-15 (54 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,16.49,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2023-07-18 01:27:00,2023-100 ,2460143.56,2023 Jul 18 0127,Electron,-,39,Baby Come Back,Electron 39 Rideshare,LEO-3/Starling/Lemur,-,MAHIA,LC1B,-,-,      -, ,    -, ,-,0.088,RLABN,OS,-,C,Sat LEO OO,Wire,-,-,-39.2609,177.8655,0.0
2023-07-20 03:20:00,2023-101 ,2460145.64,2023 Jul 20 0320,Kuaizhou-1A,-,Y22,Tianmu-1 07-10,-,-,-,JQ,LC43/95A,-,-,      -, ,    -, ,-,0.2,EXPACE,OS,-,C,Sat SSO P,nasaspaceflight.com,-,-,41.31,100.31,0.0
2023-07-20 04:09:30,2023-102 ,2460145.67,2023 Jul 20 0409:30,Falcon 9,FT5,241/B1071.10 F241,Starlink-95,Starlink Group 6-15,V2M  6-15 (15 Ku),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,11.25,SPX,OS,-,C,Sat LEO D,Wire,-,-,34.63,-120.61,0.0
2023-07-22 05:07:00,2023-103 ,2460147.71,2023 Jul 22 0507,Gushenxing 1,1,Y6,Lemon Tree,QK-1/XSD-16,-,-,JQ,LC43/95A,-,-,      -, ,    -, ,-,0.225,XIDO,OS,-,C,Sat SSO P,nasaspaceflight.com,-,-,41.31,100.31,0.0
2023-07-23 02:50:00,2023-104 ,2460148.62,2023 Jul 23 0250,Chang Zheng 2D,-,Y91,Lingxi-03/Sixiang,Sixiang,-,-,TYSC,LC9,-,-,      -, ,    -, ,-,0.6,SAST,OS,-,G,Sat SSO D,nasaspaceflight.com,-,-,37.5,112.6,0.0
2023-07-24 00:50:30,2023-105 ,2460149.54,2023 Jul 24 0050:30,Falcon 9,FT5,242/B1076.6  F242,Starlink-96,Starlink Group 6-6,V2M  6-6  (22 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2023-07-24 14:54:00,2023-S32  ,2460150.12,2023 Jul 24 1454,KN-25,?,-,-,-,-,-,SUNAN?,-,-,-,    100, ,  350, ,-,0.0,KPA,MS,-,-,Test,Wire,-,-,,,-1.0
2023-07-24 14:59:00,2023-S33  ,2460150.12,2023 Jul 24 1459,KN-25,?,-,-,-,-,-,SUNAN?,-,-,-,    100, ,  400, ,-,0.0,KPA,MS,-,-,Test,Wire,-,-,,,-1.0
2023-07-26 20:02:00,2023-106 ,2460152.33,2023 Jul 26 2002,Chang Zheng 2D,-,Y81,YG-36 05,Yaogan 36 05,-,-,XSC,LC3,-,-,      -, ,    -, ,-,1.2,SAST,OS,-,G,Sat LEO O,nasaspaceflight.com,-,-,28.2472,102.0291,0.0
2023-07-28 04:01:10,2023-107 ,2460153.67,2023 Jul 28 0401:10,Falcon 9,FT5,243/B1062.15 F243,Starlink-97,Starlink Group 6-7,V2M  6-7  (22 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2023-07-29 03:04:00,2023-108 ,2460154.63,2023 Jul 29 0304,Falcon Heavy,-,007/B1074.1,Jupiter 3,Jupiter 3/Echostar 24,"B1064.3,B1065.3",-,KSC,LC39A,-,-,      -, ,    -, ,-,9.2,SPX,OS,-,C,Sat GEO O,Wire,-,-,28.6083,-80.6041,0.0
2023-07-30 01:01:00,2023-109 ,2460155.54,2023 Jul 30 0101:00,PSLV,CA,PSLV-C56,DS-SAR,DS-SAR,-,-,SHAR,FLP,-,-,      -, ,    -, ,-,0.423,ISRO/NSIL,OS,-,CO/OG,Sat LEO O,Wire,-,-,13.621,80.303,0.0
2023-08-02 00:31:18,2023-110 ,2460158.52,2023 Aug  2 0031:18,Antares 230+,-,2TRS2S1.18? (18),S.S. Laurel Clark,Cygnus NG-19,-,-,MARS,Pad 0A,-,-,      -, ,    -, ,-,11.809,NGIS,OS,-,CX/C,Sat ISS O,Wire,-,-,37.83,-75.48,0.0
2023-08-03 03:47:47,2023-111 ,2460159.66,2023 Aug  3 0347:47,Chang Zheng 4C,-,Y44,FY3-06,FY3F,-,-,JQ,LC43/94,-,-,      -, ,    -, ,-,2.45,SAST,OS,-,G,Sat SSO L,nasaspaceflight.com,-,-,41.31,100.31,0.0
2023-08-03 05:00:00,2023-112 ,2460159.71,2023 Aug  3 0500,Falcon 9,FT5,245/B1077.6  F244,Galaxy 37,Galaxy 37,-,-,CC,LC40,-,-,      -, ,    -, ,-,5.0,SPX,OS,-,C,Sat STO O,Wire,-,-,28.46,-80.54,0.0
2023-08-07 02:41:10,2023-113 ,2460163.61,2023 Aug  7 0241:10,Falcon 9,FT5,244/B1078.4  F245,Starlink-98,Starlink Group 6-8,V2M  6-8  (22 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2023-08-07 13:19:25,2023-114 ,2460164.06,2023 Aug  7 1319:25,Soyuz-2-1B,Fregat,-          / 112-23,Kosmos-2569,Glonass-K2 No. 13L,-,-,GIK-1,LC43/3,-,-,      -, ,    -, ,-,1.645,VVKO,OS,-,G,Sat MEO SO,nasaspaceflight.com,-,-,62.9,40.5,0.0
